id,POI/street
41386,/kak raya
41387,sukadamai bal/
41388,/kel 3
41389,/tung wul no
41390,/nun no
41391,/kauman brigj
41392,/berngam jamb 4
41393,toko krisma/jend ahmad yani
41394,/kedoya utara
41395,stas no/
41396,timur kios/
41397,siantar marihat/lin suma
41398,/century health
41399,/jl . kaliu 12
41400,/
41401,masjid betteng/
41402,/
41403,/lor ramb
41404,salon dyba/
41405,/rung indu kel .
41406,waro men/
41407,dsa.tebing karya mandiri/
41408,/mad iv
41409,mer sukorejo/
41410,/raya gring banyakan
41411,/pt . pegad
41412,toko tamba/kar no
41413,/
41414,/nga 152 ngampelsari
41415,/gun kelud sukatani
41416,eko toko/
41417,/
41418,/
41419,/beng motor cak
41420,/
41421,/
41422,teru ikan/
41423,/lebak bulus
41424,/jl.a agus 38
41425,professor her yoha/
41426,/kel . tebet
41427,sd neg 01 riga/
41428,/
41429,pamulang lestari/
41430,/
41431,paris par pahl/
41432,/pin griya raya
41433,tambal ban mobil/
41434,/gar kebunagung kota
41435,/raya kopo
41436,/
41437,/mawar merah
41438,/run kel .
41439,/warung lesehan khas
41440,/has dirj mejasem timur
41441,/gad iii banjar baru
41442,/pem 9
41443,/jl kopi gandaria gg khusin
41444,/raya dadok
41445,/jalan gunung mas
41446,toko bapak/
41447,/nasi iii 182 nagreg
41448,/miegomak sum medan baru
41449,/war sayur thole
41450,/amelia apartemen green jl . pluit karang
41451,/hidup baru
41452,/indra jaya iv
41453,/
41454,/gadog ra pun gadog megamendung
41455,/jln bendungan melayu
41456,/par raya larangan harjamukti
41457,/kemanggisan bud
41458,/lea hair collec
41459,pusat grosir/
41460,yaya pendid/
41461,/
41462,/pijat madep
41463,/kahuripan residence
41464,/war mutiara
41465,/cv alba jaya
41466,/muara rapak
41467,/gang asem
41468,/kal 91 mangkujayan
41469,/pam la 7
41470,/ten 56
41471,/adi suci
41472,/banja 102
41473,toko olah/
41474,/baba pan timur iii
41475,teru pasir/
41476,/jl . merd barat
41477,/jem kalibaru ba 126
41478,/tegal
41479,/kauman dok radjiman no
41480,/
41481,/
41482,/bukit ayu sukadamai kel kec .
41483,/dekat aufar shoes
41484,/gg . bambu
41485,quilla muslim/
41486,/
41487,/skb aceh utara
41488,/rimba 2
41489,/pami bawah
41490,/kp . gunung pucung picung belok
41491,tahu campur/
41492,/dusun iv
41493,/btn cabalu a3
41494,/warkop geov
41495,/ujung geb pan sukra sukra
41496,/del ra no
41497,/mas vii sudimara timur ciledug
41498,/warung intan
41499,/komplek permata
41500,/wid kenc ciater
41501,semper barat cisa/
41502,/
41503,/sidoagung
41504,/agung utara tanjung
41505,/taj mahal toys gift raya
41506,sm farm/war bor
41507,/ilham com
41508,toko semb/
41509,/punai iii
41510,/gem raya
41511,/
41512,tahi bonar/
41513,/
41514,/budi mul gg
41515,/
41516,/tanjung
41517,mer pon/
41518,sd negeri cot darat/
41519,sema no/
41520,/wowawanggu himalaya
41521,/m. tam rahman 185
41522,/raya bogor
41523,/raya cit citeko
41524,sma pgri/
41525,/
41526,/bangunjiwo gar
41527,/kreo kav
41528,/gaga gg . bat
41529,tebet timur dalam timur kel ./
41530,/mas al
41531,/era kita kejawen
41532,/
41533,toko testi/
41534,/nasi gor bang ki ageng selo
41535,/pt rawa
41536,/pesan dalam
41537,/
41538,sukawening sukab/
41539,/apartemen kalibata city
41540,/ksu artha sejahtera mand
41541,/
41542,/kabul -
41543,kawi kawi/
41544,/arj viii
41545,pejuang alam/
41546,perum mangka/
41547,/ngingas delta mar 102
41548,/
41549,puji lestari/
41550,/astra grap pt . tbk
41551,/brigjen wij
41552,taman ciharendong/kec . kuninga
41553,/purwo suka makmur deli
41554,tandang kar gaw baru raya 21/
41555,/
41556,/gading kapas baru
41557,/
41558,/kenali besar
41559,/
41560,/
41561,lagoa labu/
41562,/
41563,/ubung gg . mirah bali
41564,/
41565,/war teh ika
41566,sate utara/kel .
41567,/sab bekol photo
41568,/jl . teuku umar
41569,/made luuv bout
41570,/kawasan industri
41571,/
41572,lemb kur dan pelat cah/
41573,/
41574,/gg . cemp
41575,/rung kid gg
41576,/
41577,/
41578,/ud . pendi
41579,/gegerbitung kel . pram
41580,/cemp baru
41581,/ade irma sury
41582,/jujur mebel
41583,sana nar/
41584,/
41585,/
41586,/margahayu ken iii 313 rt
41587,/
41588,sd neg kemandungan 1/
41589,/
41590,/
41591,/leuwigajah jl . cib lamp
41592,/cv . indah
41593,/lumba lumba kb qomarul huda
41594,/raya klu kel .
41595,/raya pon labu bsi fatmawati
41596,pejagalan e1/
41597,/gg . u
41598,sidom viii/
41599,/gedung bank
41600,/tamamaung mas ii
41601,/
41602,petompon kelud/
41603,"/raya slawi , kel ."
41604,/apel 2
41605,/abadi gent
41606,/
41607,/gang fam
41608,pondok pekayon/aka x
41609,tenayan raya/
41610,palem raya/
41611,/wij motor toko gajah mada
41612,koperasi kus mandiri/
41613,/pad - muko- no 310
41614,/
41615,salon dan rias/
41616,/jalur 2 jalur 2
41617,yhs church/
41618,/raya penar 51 penarukan kepanjen
41619,/sei d. iv
41620,/dr . cip
41621,a. lat/
41622,/
41623,/
41624,/ben mer utara
41625,/jl . kij toyo
41626,/ran manjahlega rancasari
41627,/dusun 02 buah
41628,waro kita/
41629,/
41630,/kan kuwu jungjang
41631,/cut mut rogotrunan
41632,/pen pon
41633,al ikhlas/perum graha
41634,sd negeri 03/
41635,/pt . orori indonesia abdul muis
41636,/bukit hijau
41637,/
41638,/aeon cre
41639,/bekasi rawa
41640,/
41641,perumahan wahana/
41642,/
41643,/
41644,/
41645,petern bebek pak atep rajamandala/
41646,/pis
41647,sd negeri tegal alur 10/
41648,/
41649,/
41650,/
41651,/eat sleep batagor
41652,kulon jl . lidah/
41653,/lapa bola
41654,/kampung sumur pos fbr
41655,/karya no
41656,/nawi malik
41657,/arjowinangun may
41658,/raya taw
41659,toko rahayu/
41660,/
41661,/raya nga jaya
41662,/padangsambian klod
41663,/jl . bela vi
41664,suka 7/
41665,/pemban jaka
41666,taman kartini taman kartini/jl . baros kel baros
41667,/wr . supra
41668,/bapstudio raja
41669,/bola voly tasikmadu lowokwaru
41670,/
41671,simpangan cita/
41672,/pinjam raya
41673,/
41674,/pen silat 1 api bontang
41675,/jl . pramuka 2
41676,sri vii 80361/legian dewi
41677,pangkalan kuras/
41678,sunan pra/kel .
41679,ndalem pujokusuman/
41680,/
41681,/war jaj
41682,/
41683,/
41684,/
41685,/ban jaya i
41686,perumahan bayur/
41687,/metr utara
41688,/
41689,/med raya
41690,sun miai/
41691,/
41692,/wol mon 167 rawa
41693,/pekayon jaya nk rt
41694,/jalak no
41695,/
41696,/
41697,/
41698,/klinik aisyah
41699,pasir astana/
41700,/geg lebak raya gegerkalong sukasari
41701,/angkri kedai
41702,/raya mojoa
41703,sun gar raya 15/agung
41704,/dr . moro 01
41705,tuah karya/
41706,/lor x
41707,/bung karno
41708,/bunga tanj kel .
41709,/game cen
41710,/btn kolam blok
41711,/
41712,/
41713,security utama ./
41714,/smp islam
41715,/
41716,/brig kata
41717,/
41718,pekelingan gg ./
41719,kedai ayr/
41720,/kel .
41721,/ass t shirt
41722,/cv . merpati
41723,/- hap segar man
41724,/dah no 35
41725,perumahan gandaria/
41726,sul adam/
41727,/batin tikal
41728,taman ventura/jl curug agung
41729,/
41730,sd neg gad hilir/gadung bakarangan
41731,/aren jaya
41732,/man kert
41733,/
41734,/mis yakti banyuurip
41735,/
41736,/gg . v
41737,/
41738,/
41739,sesetan gg ./
41740,/tanj iii
41741,/timur ibu suri ker
41742,/cipadung a.h . nasu
41743,/
41744,/mal 1 gg .
41745,/geda sijambe wonokerto
41746,/jalan jupi ten iii no 17
41747,swak iii dalam/
41748,/
41749,/wr supra padang
41750,/dan jajanan
41751,/raya menc no
41752,/jl . gatot kav .
41753,/gg . iklas
41754,tengkerang utara/
41755,/gg . pil iv
41756,/raya pun cisa
41757,sd negeri/gatot kaca
41758,/dekat lapangan
41759,/gunungsimping seb
41760,/gbi green gar
41761,/win teh kencono iv
41762,/
41763,/gang war
41764,/batu safir merah
41765,/munjuljaya ipik gan
41766,/
41767,/
41768,perum karya/
41769,/kli perm gad . ferdy
41770,/
41771,/
41772,/raya legok kara
41773,sumbang gg . bromo/
41774,/rikana cake
41775,/raya labu lom
41776,toko setia/raya ploso
41777,/adi cell
41778,/mangga dua suksawidha elkom pt dua raya
41779,perumahan peputra/
41780,/andalas motor
41781,/gg . ii
41782,/
41783,/aren jaya
41784,/mas nurul iman
41785,/jalan no . kel . kranji
41786,/bus gapuraning rahayu
41787,/kata craft gallery raya
41788,/
41789,/pas iklan
41790,/
41791,perum liva/kel . denpasar
41792,/gajah mada 254
41793,priok bah iii 37a/tanjung
41794,/minum radja
41795,timur cempaka/jl . cemp .
41796,/
41797,/nasi gor dan bakmi pong
41798,/
41799,/
41800,/
41801,/eky almuhl
41802,sun bahar/
41803,/
41804,/nga jaya sela v
41805,taman cili/
41806,/warung lopes nurul
41807,/
41808,/mim 1
41809,/
41810,/
41811,/kra 99a lenteng
41812,/jl . kihajar dewantoro
41813,/singo 21 bencongan
41814,/raya mayor oking
41815,/gg . kecil
41816,/
41817,/kh . wahid
41818,taman ben/
41819,/wage jeruk
41820,/kel .
41821,/
41822,sebrang ramayana/no.111 cibadak
41823,/pt . home
41824,sonaya gall/gray bus
41825,/jati kenc kel .
41826,/b queen
41827,/kamp blok
41828,/
41829,/kedung umpal rt
41830,/malalayang satu
41831,/cha cha
41832,/raya bro
41833,/wahi sudiroh
41834,toko aris/
41835,/
41836,/beng eng motor
41837,/tim 25
41838,/bandorasa - li 174
41839,/jaya mand raya
41840,toko saragi/
41841,/nga rejo utara
41842,pulo nan bar kayu/
41843,/bakso sapi
41844,/mas hudal islam
41845,/kendalpayak raya
41846,/pekayon jaya
41847,toko tob/has ash
41848,"/raya toda ,"
41849,/warung makan
41850,pondok ranggon serut/
41851,otto iska/
41852,puskesmas pembantu/
41853,/banguntapan bhin tung
41854,/dus international pt
41855,/alt cibu
41856,/jakarta islamic
41857,/
41858,/jatiwaringin wisma jaya
41859,/kij i
41860,/raya pulo -
41861,/parung raya parung 5
41862,toko mel/
41863,/lhokseumawe sukar
41864,/
41865,/jalan raya leces no.01
41866,/
41867,/ikan sun asicc sekayu
41868,/mas moslem
41869,/jalan cipendawa
41870,/
41871,pura dalem sek dan undisan kaja/
41872,/jl . walet
41873,/pt amanah karya
41874,/fender cuztom
41875,/jep 131 garung lor kaliwungu
41876,/mas annur p.
41877,/gandaria utara kebayoran baru
41878,/pon jk
41879,pt.alpha ems/
41880,sek neg/
41881,/
41882,/gadingkasri risti
41883,paradise resort/jl . aria
41884,ya ani/kedai umroh
41885,/kelapa raya
41886,toko mai/
41887,/
41888,/b sumut
41889,/
41890,/gang 2 barat kel
41891,/jln penanggungan no
41892,perumahan wahana/
41893,sma 3/
41894,/
41895,/
41896,/kademangan jl . perum batan
41897,"sum dau ,/keripik sing burung"
41898,/
41899,/ratu bus
41900,/meruya utara
41901,/pia rb
41902,/giripurno kel
41903,/nasi xi bantarjati bogor
41904,/engg xv agung . pt medan
41905,/sho
41906,/gg . saud
41907,/ubung
41908,/meteseh
41909,/
41910,/legit sari
41911,/sem baru xi
41912,/jl . ikan duy
41913,toko darm/
41914,/
41915,/kre v 117 - 118 mekar
41916,peony holidays/
41917,/lin suma
41918,/jati barat
41919,/
41920,/dr . soetomo r.a
41921,/randudongkal ling utara
41922,toko kaca/
41923,/jln golf perumahan
41924,bayu vii/
41925,/timur jaya collection jemb
41926,toko material/
41927,/warung
41928,/
41929,/mawar
41930,/
41931,/warung nadine
41932,toko kelon/
41933,jend s. par tarbiy shibyan/
41934,/adabang kel
41935,/unit pelay rayon
41936,/kebr v kebraon 2
41937,/global mandiri
41938,/mm salon
41939,/
41940,/sut i
41941,sungai laru/kel .
41942,/okra leaf guest
41943,service & jual/
41944,ped hiu/majelis tak al misbah
41945,/
41946,/
41947,/rung asri timur ix
41948,/ber pratama
41949,/rs kart
41950,/
41951,/
41952,rumah laun/
41953,taman ventura/jl . curug agung
41954,/gempol wono
41955,/sendangagung
41956,/
41957,taman ciharendong/. cigintung
41958,/bukit darmo golf
41959,/brig kata 122
41960,/gayabaru iii
41961,/jl . veteran no
41962,/vip age panin dai- life
41963,/bojone - ngawi
41964,/
41965,/lem 2
41966,/
41967,sul sentral/
41968,suka 1/kel . larangan
41969,/
41970,/asrama tni ad
41971,/paron raya
41972,/timur
41973,/
41974,/buaran indah gg . pen
41975,/garuda jend
41976,/raya camp
41977,/tk syakila . kp.cidodol
41978,sd negri gun puyuh/
41979,/
41980,smp nu sunan/
41981,/
41982,/asrama tni ad phb lampriet
41983,tata raya/dg .
41984,/jln joyo suko merjosari lowokwaru
41985,/war kang nir
41986,/
41987,s. par no/
41988,/gg . 15
41989,/raya man baratajaya
41990,/jl . palawija gg
41991,/
41992,/man iren sunter tanjung
41993,/
41994,/barbershopshop bola
41995,pesan sukamiskin/
41996,/lea sanent pt
41997,/
41998,/sate jaka kel medan baru
41999,/gad kir timur i
42000,/raya tebas 74
42001,/
42002,/
42003,/. wahid has 121
42004,/arkan sport
42005,/
42006,/kalibata gg
42007,/gedong pakuon kel . bas rah
42008,/gad rivi iii dua kelapa gading
42009,/
42010,/kel .
42011,pakunden bogow/
42012,taman baloi/
42013,/riien collec
42014,tel murni iv/
42015,/gg . bhin
42016,/wom finance
42017,/kadar maron kel .
42018,/markas cafe
42019,/may sari ii
42020,/muara baru
42021,/kel .
42022,/haji rad
42023,/adiy 2
42024,/
42025,toko sinar/
42026,/
42027,/
42028,/
42029,paulan karanganyar/
42030,/
42031,/bali taru uta pt raya
42032,/
42033,/pog baru sinduadi
42034,soekarno hatta/bbws citarum
42035,/
42036,/
42037,toko ahong/
42038,/penggil no neb aircond sper jakarta
42039,ogan baru/lr sinar mada
42040,/cib 37
42041,/
42042,/
42043,/puc anom timur vi kel . gubeng
42044,taman hara/
42045,/dr . soetomo teuku
42046,/gad bumi r10
42047,/belim cilangkap
42048,/haji kinam gunung selatan
42049,/
42050,/grand wisata
42051,"/qay qay , johar"
42052,serv electronic mall/wulung lowokwaru
42053,/pd . alba
42054,/gub airla v
42055,/kwan barat
42056,/gg . setia
42057,/
42058,/bekasi raya
42059,ngaliyan karo/
42060,/arif rah
42061,/landasan ulin
42062,/beng tobr
42063,/rahman cell
42064,/jl . akasia raya
42065,/kel . kh
42066,/
42067,/
42068,/kawan ii
42069,/dha perm 3
42070,/
42071,/klam nga
42072,/
42073,/kar sat rt
42074,tapir v/
42075,toko laris/
42076,dusun pasir/
42077,/
42078,/bumi karsa no
42079,/umalas ii
42080,/gg . mas al- istiq
42081,/airlangga raya
42082,/kam lag
42083,sinar gorden yogyak/
42084,/nasi iii
42085,/pt pos logistik indonesia jl lapangan banteng
42086,/kedung cowek
42087,/tpa
42088,/
42089,/
42090,/rov stel ling
42091,swa lasinrang/
42092,/jl . boule kel
42093,/raya pro 60
42094,/haji gemin
42095,/gundih masp
42096,/
42097,p. sudi/
42098,jalan patti/
42099,/kel . sun
42100,/poros seng -
42101,/cem v
42102,tokenpln her for child/
42103,/
42104,/
42105,/war kalisha cudie
42106,/gandamekar kal
42107,/jl . 2d
42108,/pram 112
42109,/
42110,/pra kawisanyar kebomas
42111,perum pon/
42112,warteg putu/
42113,sriwi music gam jend ./
42114,/batik makmur kedung lumbu
42115,lg jl . jend gatot/men mulia lantai
42116,/mitra wis tours and
42117,/pala cipayung
42118,/mer magetan
42119,/nirw raya 2 agung tanjung priok
42120,/ahmad yani baloi
42121,perumahan sari/
42122,/
42123,yuwen taylor/
42124,/warung semb bu dar
42125,( cengkareng/jalan siantan raya
42126,/gg . madr
42127,/r. e. mar 30163 ilir
42128,/
42129,/gunung sari no
42130,pak agus/
42131,/masjid fathurrohman
42132,/gedong trik
42133,/
42134,/gereja tor
42135,/pt bukit
42136,/
42137,/garu 1
42138,/kali baru
42139,pang sog/
42140,/mas donoyudan
42141,/
42142,/jend ahmad ya
42143,/bukit cima
42144,/md nurul huda
42145,/tpu namo buaya
42146,/bril cou
42147,/jalan cemp
42148,/
42149,/lop mes lopang
42150,/sdn 11 way lima
42151,/agung per 1
42152,/atang sanj
42153,toko krak/abadi indah
42154,/beezanto pro tai
42155,sd neg 04 lum raya lum/
42156,town house/
42157,/merd 1
42158,/
42159,/cibodas baru
42160,/raya dukun
42161,toko terpal/munawaroh raya
42162,/
42163,/iii duri
42164,taman man tirto/
42165,/lam ten kel .
42166,/sawo
42167,/mas blok
42168,/
42169,timur bogor/pln bogor
42170,/kali raya
42171,/alur laut rawabadak
42172,/sriwi raya
42173,tegal gundil ban raya 29/
42174,/surya timur iv
42175,/
42176,/ma'had tahfidz putri
42177,/bahagia jl . ujung hara gg . abadi
42178,/
42179,toko hidayat/kra baru
42180,/must xii xx lubuk
42181,/
42182,/war go kp . mel h.
42183,/mala raya
42184,/kartini kart
42185,fact out/
42186,/green garden
42187,sd neg wanak 2/
42188,/pan laut kel . batam
42189,/bob alwi
42190,victory toko/
42191,sas kenc/
42192,eggi water yakub lubis/
42193,/at -
42194,pasar rumput/
42195,/b. beri
42196,/medokan ayu med utara
42197,/mutaalim swasem timur
42198,/
42199,/
42200,pang depid/
42201,/
42202,/bank rak
42203,toko kelontong raya timur/
42204,/
42205,/pos satpam utama
42206,/ple viii
42207,/jeruk garut
42208,"/skb suka ,"
42209,/
42210,tel asih/kel .
42211,/nirwana 12
42212,/kel .
42213,/vete no
42214,/iii no
42215,/kel dua raya
42216,/borob timur
42217,smp dan sma fitra/
42218,/gg . gem jaya
42219,/banj 2
42220,/gond timur ii
42221,/
42222,tw refleksi/
42223,/
42224,simas insurtech/jl fachrudin
42225,/bencongan indah
42226,/fathan mubi
42227,/
42228,/kali baru kali baru
42229,masjid jami/
42230,/
42231,/
42232,/ancol ancol barat
42233,/kebayoran lama
42234,/jalan
42235,/kawa band mas kel .
42236,sengon kus ban/
42237,sd it al mukminun/
42238,/rizki perabot
42239,sigit kel ./
42240,/gardenia park
42241,tjemong and the gulp patt/
42242,/ikan salem
42243,/kec . getasan
42244,/
42245,/glo indah ib
42246,/pal iii metro timur
42247,/kertak baru
42248,/pes legok kel .
42249,/masuk gg
42250,/perm ix
42251,/bojong raya gg.bo no
42252,/tanjung
42253,/mojolegi.toroh grob
42254,/
42255,/ayam goreng jl . 46 wang
42256,/jat 137
42257,/
42258,/pt . puteri
42259,/par kranji bekasi
42260,/mungka gg
42261,/omega electric
42262,/balai penyul tanggeung
42263,/jati beng
42264,/paropo pen
42265,/hr . ras said
42266,asia trade/
42267,smk negeri/
42268,/es oyen barolo
42269,/cijantung beng
42270,/kel uju ment 2
42271,/mas blok
42272,/asri kenc
42273,/jalur 20
42274,/jati center
42275,/kp lebak jero
42276,/
42277,/
42278,/lamda raya 472
42279,pela 2/
42280,/timuran jl . noro rt
42281,profe her yoha/
42282,/kb az zahra
42283,timur alun 819/
42284,/
42285,sido iv/
42286,pekalo pic/
42287,timur komp/
42288,yaya pendidikan/
42289,mahk rege/
42290,/
42291,/
42292,/gunung selatan kel . cimanggis
42293,/gg . mas
42294,/
42295,/kampung lalang
42296,/angs 7 kel .
42297,perum graha/
42298,/pakojan jm
42299,/nga timur iv
42300,/gadung kel
42301,/pt graha multi
42302,/jurumudi baru halim
42303,toko alat list/
42304,/
42305,timur rid rais 45/
42306,/jae suman
42307,/dusun
42308,/larangan indah
42309,/ki ageng tapa kel .
42310,/
42311,/
42312,/
42313,/
42314,/kado bon
42315,/warung
42316,/
42317,/gg . tower
42318,toko k/
42319,/purn refl
42320,perum k./
42321,/
42322,/jalan sahabat ii
42323,/asem jaya
42324,/ruang ngopi
42325,per perm/jati mak
42326,pam lama/
42327,/brig kata
42328,pondok bambu/bet raya
42329,/pt . millenium penata fut
42330,/sah 2
42331,/
42332,/gg .
42333,/grogol raw
42334,/
42335,teluk khom/
42336,saco ragunan/
42337,/
42338,/kh . mukh
42339,/tanj raya
42340,/bank dana cabang dr . sutomo
42341,/god los jl god sidoagung sleman
42342,/no .
42343,/delta refl
42344,paud huk/
42345,dk cell/
42346,/
42347,/mts swa darul
42348,/kranji banteng
42349,/mas damai ra
42350,/kel .
42351,/jl.prawirotaman mg 3
42352,/ist alf belayung baru kel .
42353,total dry international/ltd .
42354,/pt damai pran
42355,sd n/
42356,/
42357,/
42358,entertainment budys/per raya sunter agung tanjung
42359,/
42360,/mal 932 26181 banuhampu
42361,/antang raya
42362,/ngipik raya gra 1
42363,/dah 1 kel .
42364,palm ahmad/
42365,/jlegong raya
42366,/
42367,/jalan
42368,/bukit bari
42369,/pal i
42370,/jatiw - maj cicenang
42371,/
42372,/rejo no
42373,/
42374,/
42375,/mie so bu
42376,/
42377,smk negeri/
42378,/swad
42379,/pc abrar
42380,sidos v/
42381,/
42382,/lpd susut kaja
42383,/jln jambore smp 147 rt
42384,/apotek ita
42385,/
42386,/
42387,andi jok/
42388,yos suda/
42389,/kalibata city
42390,pram bha/
42391,/aquascape mage
42392,/mie dag mas yono dua raya
42393,/jl . persahabatan vii
42394,/pt . putra
42395,/
42396,/cut gaul
42397,pak wardi/
42398,/sei lor jaka no
42399,toko tori/
42400,/
42401,/pos paud teratai
42402,sd neg pucung kidul/
42403,kalia dukuh/kel .
42404,/
42405,/oto ud
42406,/jurumudi baru bak
42407,/jend bas rah
42408,/t.b . kur
42409,/asrama tni ad
42410,/haji
42411,/karangtengah kajar
42412,/war uni welly lin
42413,/pd . bunder
42414,/jemb dua
42415,sawah lama/
42416,/kel 41
42417,/
42418,/wisma bima
42419,/raya mun 83 kediri
42420,/gg . madr
42421,/
42422,/jatiluhur kel . ir
42423,/
42424,/kon 44 cibeunying
42425,/
42426,/tam ban prabu gajah
42427,/
42428,/kan v no
42429,/jl . bromo
42430,/mah wirolegi
42431,/
42432,/
42433,/golf boule
42434,/bunga tanj 93614
42435,/rini sehat
42436,/
42437,/kp .warung
42438,/jati kra
42439,sd neg mekarsari/
42440,/
42441,/kel .
42442,/meu men jaya pahl
42443,/mas al ikhlas
42444,/baro no
42445,/tam lan 12
42446,/lor pahl i
42447,/kel .
42448,/
42449,/jorong data
42450,/
42451,/balai rak
42452,/war pak comet
42453,/
42454,suka menanti/
42455,/mas al akbar kel .
42456,/has ash no
42457,( samping kantor lurah/jl . cut nyak dien no . kel . purwodadi
42458,soek hatta 163/
42459,/otto iskandar
42460,/
42461,/the richard
42462,/kel .
42463,/tam
42464,sukamaju kel ./
42465,/let sudi no
42466,/mi ma'a ngli
42467,/pram 30
42468,/
42469,teguh beri/
42470,/
42471,/pt naturindo fresh cila
42472,/
42473,/jl jend . ahmad yani
42474,salamadeg timur/n. kobot 154
42475,tegaldlimo madrasah/
42476,/gong raya
42477,/
42478,sawah lio/gg .
42479,/kulon raya
42480,pom mini/
42481,/mas jami almunaw
42482,/
42483,/wisata bukit
42484,/bojongsari baru
42485,toko rly/
42486,/
42487,/zebra ii pt .
42488,nageri kidul/
42489,/majelis roudhatul jan
42490,/warung makan hijau
42491,/lawangirung asr nukila ternate r. supra no
42492,/palm spring
42493,/mie ayam ceker
42494,yaya dana/
42495,pelita bangsa/
42496,/jln.karya baru
42497,/gambir tanah
42498,/
42499,sektret perpo/
42500,/gg . h.sa
42501,/gg . 3
42502,/agung
42503,/
42504,/ahmad yani watam
42505,/his fried chicken
42506,/sukolilo
42507,/hs . gono
42508,/mitra residence
42509,/kem juppandang enrekang
42510,yosorejo metro timur/
42511,/direktorat binmas
42512,/kend jaya
42513,pinse bali/
42514,/kel . kab .
42515,taman raya bangkala/
42516,putat gede/
42517,utan jati/
42518,turen nasi iii 170/
42519,dk bulak/
42520,/
42521,suka mulia/
42522,/
42523,/baros gatot
42524,/griya kenc
42525,/
42526,sd negeri rawate dr . krt . r. widyodin/
42527,/
42528,/kauman gg
42529,/cisan raya
42530,/
42531,/kel .
42532,/kec 16 cilandak
42533,/duri
42534,/
42535,"/raya teg ,"
42536,/
42537,/angg raya
42538,/
42539,/
42540,/srem kulon iii
42541,/antito fash
42542,/
42543,/pintu kecil roa malaka
42544,/jalan
42545,/warung mahmud raya
42546,stadion sangkuriang/ap .
42547,/war soto
42548,toko h/
42549,/ud.harapan baru
42550,/jl . karya bha
42551,toko rudi/
42552,toko nf/
42553,/jl . gemp
42554,/raya kaliw 103
42555,timur mawar/cakung
42556,/
42557,/pltd cogindo klungkung bali
42558,/uta cv
42559,/wij ii pondok
42560,paj gg ./
42561,/jln pertahanan
42562,"/ibu nahri ,"
42563,/indra iii 248 sako sako
42564,/gereja biara
42565,/gedangan raya
42566,/garuda indon
42567,/bakti jaya jl . moh nail
42568,/
42569,/kb al
42570,/kapas baru
42571,/pisang baru jl . pis baru
42572,/
42573,/
42574,sablon bint jaya/
42575,/duku raya
42576,/gg . padi gadung
42577,/mojo jojo i
42578,/pad 15
42579,/pem a5 ujung way
42580,sumerta kelod/
42581,/mas al - muha
42582,/war saweu kupi
42583,tk agung/
42584,pet vij iii cideng/
42585,/pt inhutani
42586,/ringin anom rin
42587,/
42588,/indo computer
42589,/kue milla no .
42590,/gang antasari kel .
42591,puri asih iii/
42592,toko sepatu/kulit fajar
42593,toko aneka baru/hus sast
42594,/atle iv
42595,/kan kebun branggah
42596,/kamp baru nab qua
42597,/kampung baru
42598,/
42599,/
42600,sunan ges rawamangun/kel . pulo
42601,/kutogirang jolot
42602,/gg . papa
42603,/
42604,tukad bilok/kel .
42605,/mal raya
42606,/
42607,sun hijau/tanjung
42608,pangalengan baba laks/
42609,/way manak lin
42610,/bkr 98
42611,/bank rakyat
42612,/
42613,/joyo timur
42614,/gg . iv
42615,/kup gun jaya iv kel .
42616,/blue gaz
42617,/
42618,/kel .
42619,/kar wungu
42620,/tej ii muktiharjo
42621,/kam xi
42622,/maruyung belakang
42623,/
42624,/gg . asem
42625,/kampung bali
42626,/tri m
42627,/
42628,/nath bea dan spa taman griya
42629,/wat gajahmungkur
42630,/bonowarih raya kar 127
42631,"/man ubi ,"
42632,p. komar/
42633,/
42634,/tirto kh . ahmad dah
42635,/
42636,/jl.serdang baru
42637,ande cel/
42638,/gg . t2
42639,/kra gant alun contong
42640,/jel samp
42641,/tam boyo 8
42642,prima usaha/mandiri . pt
42643,/gun agung
42644,toko moka/
42645,pd mulya/pon timur indah
42646,/
42647,/
42648,/
42649,/kel .
42650,/bakti jaya jl . kayum iv
42651,/
42652,/lawero radio
42653,meunasah jeumpa/
42654,/red bean
42655,/agung setia
42656,/mda arruhama
42657,/raya kebay lama
42658,/pondok cabe
42659,/kebon 103
42660,/
42661,/
42662,/
42663,/di bundaran lunta jl . panunjung
42664,/ajad no
42665,/malimongan baru
42666,/wisata bukit
42667,/jl . gagas
42668,/griya sut
42669,/
42670,/karya motor dit no
42671,/
42672,taman mal timur 98 malaka/
42673,/condongcatur jl . apokat klebe
42674,/
42675,/munjuljaya citalang
42676,/mie ayam cjdw
42677,ampel ampel/
42678,/pal batu raya
42679,sid 7/
42680,/gunung sahari selatan kran iii
42681,/
42682,/gramapuri pers
42683,/via
42684,toko iis raya sum jaya/tanjung
42685,/kh must
42686,/
42687,/
42688,/pt . glo med konsul
42689,/
42690,/red hot komp karangrejo
42691,/gg . akon
42692,/
42693,/pt . andalan jl . taman harapan
42694,/
42695,"/tam asri , gg ."
42696,/mts zai ali
42697,/dok samr 30
42698,"/raya tirto ,"
42699,sentraya lantai/pt . jfe engineering indonesia
42700,/kb melati bunda
42701,/
42702,/majap no petojo selatan
42703,/
42704,/jl raya jogoroto no
42705,pegadungan gg ./
42706,/
42707,/raya pang
42708,/beri raya
42709,ud djoko/
42710,/swa barat kel .
42711,/
42712,/cod taman potret
42713,sd neg warujayeng 2/
